91
86
73
92
86
72
84
81
73
91
72
73
75
83
74
86
81
88
73
90
80
93
82
82
89
72
73
88
79
87
92
92
90
73
73
88
87
88
104
73
87
73
73
80
63
73
74
73
84
94
73
73
89
87
91
89
85
92
73
76
89
85
73
83
73
89
93
76
88
86
73
73
90
89
88
73
76
92
88
73
74
73
73
73
86
88
88
92
78
73
81
88
73
81
93
84
85
88
87
89
77
86
73
75
73
73
73
91
80
78
73
90
88
79
88
88
92
73
88
75
83
73
73
69
75
88
65
77
94
73
90
91
89
74
73
73
87
90
91
76
87
91
75
85
83
87
90
76
84
82
88
91
90
69
91
75
75
79
82
76
73
78
73
79
80
88
92
87
73
79
93
73
110
97
76
73
91
74
73
86
92
84
85
90
73
77
89
78
73
93
73
76
73
73
89
73
86
91
89
103
84
80
77
81
82
77
86
73
81
78
83
73
86
81
88
84
74
93
90
95
72
83
74
89
75
85
66
73
71
89
73
73
83
73
88
90
91
73
89
73
79
105
73
73
87
93
73
92
92
73
85
87
